Timestamp,GSR Value,Smoothed Value,Conductivity (µS)
2025-01-12 14:53:11,644,644.30,33.32
2025-01-12 14:53:11,643,643.89,33.18
2025-01-12 14:53:11,644,643.85,33.32
2025-01-12 14:53:11,644,643.89,33.32
2025-01-12 14:53:11,643,643.28,33.18
2025-01-12 14:53:11,644,643.60,33.32
2025-01-12 14:53:11,643,643.44,33.18
2025-01-12 14:53:11,643,643.29,33.18
2025-01-12 14:53:11,644,643.48,33.32
2025-01-12 14:53:11,643,643.28,33.18
2025-01-12 14:53:11,644,643.60,33.32
2025-01-12 14:53:11,644,643.84,33.32
2025-01-12 14:53:12,644,643.95,33.32
2025-01-12 14:53:12,643,643.58,33.18
2025-01-12 14:53:12,644,643.72,33.32
2025-01-12 14:53:12,644,643.81,33.32
2025-01-12 14:53:12,643,643.48,33.18
2025-01-12 14:53:12,644,643.59,33.32
2025-01-12 14:53:12,644,643.88,33.32
2025-01-12 14:53:12,644,643.95,33.32
2025-01-12 14:53:12,644,643.95,33.32
2025-01-12 14:53:12,645,644.43,33.46
2025-01-12 14:53:12,642,643.48,33.04
2025-01-12 14:53:12,644,643.61,33.32
2025-01-12 14:53:12,644,643.68,33.32
2025-01-12 14:53:12,644,643.85,33.32
2025-01-12 14:53:12,644,643.83,33.32
2025-01-12 14:53:12,644,644.08,33.32
2025-01-12 14:53:12,644,644.09,33.32
2025-01-12 14:53:12,644,644.08,33.32
2025-01-12 14:53:12,644,643.87,33.32
2025-01-12 14:53:12,643,643.57,33.18
2025-01-12 14:53:12,644,643.71,33.32
2025-01-12 14:53:12,643,643.39,33.18
2025-01-12 14:53:12,644,643.61,33.32
2025-01-12 14:53:12,643,643.33,33.18
2025-01-12 14:53:12,644,643.67,33.32
2025-01-12 14:53:12,644,643.82,33.32
2025-01-12 14:53:12,644,643.97,33.32
2025-01-12 14:53:12,645,644.36,33.46
2025-01-12 14:53:12,643,643.93,33.18
2025-01-12 14:53:12,644,643.88,33.32
2025-01-12 14:53:12,644,643.93,33.32
2025-01-12 14:53:12,644,643.89,33.32
2025-01-12 14:53:12,644,643.88,33.32
2025-01-12 14:53:12,643,643.58,33.18
2025-01-12 14:53:12,643,643.32,33.18
2025-01-12 14:53:12,644,643.60,33.32
2025-01-12 14:53:12,643,643.22,33.18
2025-01-12 14:53:12,643,643.12,33.18
2025-01-12 14:53:12,644,643.54,33.32
2025-01-12 14:53:12,643,643.40,33.18
2025-01-12 14:53:12,643,643.18,33.18
2025-01-12 14:53:12,643,643.05,33.18
2025-01-12 14:53:12,643,643.05,33.18
2025-01-12 14:53:12,642,642.57,33.04
2025-01-12 14:53:12,643,642.66,33.18
2025-01-12 14:53:12,644,643.24,33.32
2025-01-12 14:53:12,644,643.68,33.32
2025-01-12 14:53:12,643,643.42,33.18
2025-01-12 14:53:12,643,643.35,33.18
2025-01-12 14:53:12,643,643.21,33.18
2025-01-12 14:53:12,641,642.14,32.90
2025-01-12 14:53:12,643,642.24,33.18
2025-01-12 14:53:12,643,642.58,33.18
2025-01-12 14:53:12,643,642.85,33.18
2025-01-12 14:53:12,642,642.52,33.04
2025-01-12 14:53:12,646,644.13,33.60
2025-01-12 14:53:12,643,643.79,33.18
2025-01-12 14:53:12,646,644.75,33.60
2025-01-12 14:53:12,643,644.00,33.18
2025-01-12 14:53:12,645,644.63,33.46
2025-01-12 14:53:12,643,643.75,33.18
2025-01-12 14:53:12,643,643.38,33.18
2025-01-12 14:53:12,643,642.92,33.18
2025-01-12 14:53:12,643,643.15,33.18
2025-01-12 14:53:12,643,642.85,33.18
2025-01-12 14:53:12,647,644.81,33.74
2025-01-12 14:53:12,643,644.15,33.18
2025-01-12 14:53:12,644,644.28,33.32
2025-01-12 14:53:12,641,642.84,32.90
2025-01-12 14:53:12,643,642.82,33.18
2025-01-12 14:53:12,643,642.48,33.18
2025-01-12 14:53:12,644,643.07,33.32
2025-01-12 14:53:12,644,643.51,33.32
2025-01-12 14:53:12,643,643.80,33.18
2025-01-12 14:53:12,643,643.38,33.18
2025-01-12 14:53:12,642,642.81,33.04
2025-01-12 14:53:12,643,642.57,33.18
2025-01-12 14:53:12,643,642.70,33.18
2025-01-12 14:53:12,643,642.84,33.18
2025-01-12 14:53:12,643,643.00,33.18
2025-01-12 14:53:12,643,643.13,33.18
2025-01-12 14:53:12,644,643.48,33.32
2025-01-12 14:53:12,643,643.30,33.18
2025-01-12 14:53:12,644,643.55,33.32
2025-01-12 14:53:12,643,643.39,33.18
2025-01-12 14:53:12,643,643.24,33.18
2025-01-12 14:53:12,642,642.61,33.04
2025-01-12 14:53:12,644,643.14,33.32
2025-01-12 14:53:12,643,643.04,33.18
2025-01-12 14:53:12,643,643.09,33.18
2025-01-12 14:53:12,643,643.04,33.18
2025-01-12 14:53:12,644,643.61,33.32
2025-01-12 14:53:12,644,643.71,33.32
2025-01-12 14:53:13,643,643.43,33.18
2025-01-12 14:53:13,643,643.21,33.18
2025-01-12 14:53:13,643,643.22,33.18
2025-01-12 14:53:13,643,642.99,33.18
2025-01-12 14:53:13,644,643.32,33.32
2025-01-12 14:53:13,643,643.23,33.18
2025-01-12 14:53:13,643,643.24,33.18
2025-01-12 14:53:13,644,643.60,33.32
2025-01-12 14:53:13,643,643.35,33.18
2025-01-12 14:53:13,643,643.12,33.18
2025-01-12 14:53:13,643,643.05,33.18
2025-01-12 14:53:13,643,643.05,33.18
2025-01-12 14:53:13,643,643.00,33.18
2025-01-12 14:53:13,642,642.52,33.04
2025-01-12 14:53:13,647,644.42,33.74
2025-01-12 14:53:13,643,644.05,33.18
2025-01-12 14:53:13,643,643.62,33.18
2025-01-12 14:53:13,642,642.93,33.04
2025-01-12 14:53:13,644,643.42,33.32
2025-01-12 14:53:13,644,643.34,33.32
2025-01-12 14:53:13,644,643.60,33.32
2025-01-12 14:53:13,643,643.42,33.18
2025-01-12 14:53:13,643,643.66,33.18
2025-01-12 14:53:13,643,643.15,33.18
2025-01-12 14:53:13,643,642.95,33.18
2025-01-12 14:53:13,644,643.24,33.32
2025-01-12 14:53:13,644,643.72,33.32
2025-01-12 14:53:13,644,643.96,33.32
2025-01-12 14:53:13,643,643.64,33.18
2025-01-12 14:53:13,644,643.77,33.32
2025-01-12 14:53:13,643,643.38,33.18
2025-01-12 14:53:13,643,643.12,33.18
2025-01-12 14:53:13,644,643.41,33.32
2025-01-12 14:53:13,645,644.21,33.46
2025-01-12 14:53:13,643,643.75,33.18
2025-01-12 14:53:13,643,643.48,33.18
2025-01-12 14:53:13,643,643.25,33.18
2025-01-12 14:53:13,643,643.11,33.18
2025-01-12 14:53:13,644,643.25,33.32
2025-01-12 14:53:13,645,644.04,33.46
2025-01-12 14:53:13,644,644.24,33.32
2025-01-12 14:53:13,643,643.88,33.18
2025-01-12 14:53:13,644,643.87,33.32
2025-01-12 14:53:13,644,643.87,33.32
2025-01-12 14:53:13,644,643.78,33.32
2025-01-12 14:53:13,643,643.40,33.18
2025-01-12 14:53:13,643,643.33,33.18
2025-01-12 14:53:13,643,643.21,33.18
2025-01-12 14:53:13,643,643.00,33.18
2025-01-12 14:53:13,643,642.88,33.18
2025-01-12 14:53:13,645,643.86,33.46
2025-01-12 14:53:13,643,643.64,33.18
2025-01-12 14:53:13,643,643.43,33.18
2025-01-12 14:53:13,643,643.21,33.18
2025-01-12 14:53:13,642,642.68,33.04
2025-01-12 14:53:13,643,642.58,33.18
2025-01-12 14:53:13,647,644.44,33.74
2025-01-12 14:53:13,644,644.47,33.32
2025-01-12 14:53:13,644,644.52,33.32
2025-01-12 14:53:13,644,644.38,33.32
2025-01-12 14:53:13,643,643.85,33.18
2025-01-12 14:53:13,643,643.09,33.18
2025-01-12 14:53:13,645,643.68,33.46
2025-01-12 14:53:13,644,643.92,33.32
2025-01-12 14:53:13,643,643.78,33.18
2025-01-12 14:53:13,644,643.82,33.32
2025-01-12 14:53:13,643,643.56,33.18
2025-01-12 14:53:13,645,644.03,33.46
2025-01-12 14:53:13,644,643.95,33.32
2025-01-12 14:53:13,644,644.07,33.32
2025-01-12 14:53:13,644,644.16,33.32
2025-01-12 14:53:13,644,644.13,33.32
2025-01-12 14:53:13,644,643.92,33.32
2025-01-12 14:53:13,643,643.53,33.18
2025-01-12 14:53:13,646,644.50,33.60
2025-01-12 14:53:13,643,644.03,33.18
2025-01-12 14:53:13,644,643.97,33.32
2025-01-12 14:53:13,643,643.54,33.18
2025-01-12 14:53:13,645,644.21,33.46
2025-01-12 14:53:13,643,643.55,33.18
2025-01-12 14:53:13,644,643.76,33.32
2025-01-12 14:53:13,644,643.84,33.32
2025-01-12 14:53:13,643,643.72,33.18
2025-01-12 14:53:13,642,642.72,33.04
2025-01-12 14:53:13,644,643.26,33.32
2025-01-12 14:53:13,643,643.08,33.18
2025-01-12 14:53:13,644,643.52,33.32
2025-01-12 14:53:13,643,643.28,33.18
2025-01-12 14:53:13,644,643.78,33.32
2025-01-12 14:53:14,643,643.45,33.18
2025-01-12 14:53:14,644,643.62,33.32
2025-01-12 14:53:14,644,643.69,33.32
2025-01-12 14:53:14,643,643.54,33.18
2025-01-12 14:53:14,644,643.64,33.32
2025-01-12 14:53:14,643,643.46,33.18
2025-01-12 14:53:14,643,643.16,33.18
2025-01-12 14:53:14,645,643.91,33.46
2025-01-12 14:53:14,644,644.01,33.32
2025-01-12 14:53:14,644,644.08,33.32
2025-01-12 14:53:14,642,643.26,33.04
2025-01-12 14:53:14,644,643.52,33.32
2025-01-12 14:53:14,645,644.06,33.46
2025-01-12 14:53:14,644,643.98,33.32
2025-01-12 14:53:14,645,644.43,33.46
2025-01-12 14:53:14,645,645.02,33.46
2025-01-12 14:53:14,642,643.77,33.04
2025-01-12 14:53:14,643,643.23,33.18
2025-01-12 14:53:14,643,642.89,33.18
2025-01-12 14:53:14,644,643.30,33.32
2025-01-12 14:53:14,643,643.12,33.18
2025-01-12 14:53:14,643,643.19,33.18
2025-01-12 14:53:14,643,643.26,33.18
2025-01-12 14:53:14,643,643.19,33.18
2025-01-12 14:53:14,644,643.30,33.32
2025-01-12 14:53:14,644,643.67,33.32
2025-01-12 14:53:14,643,643.46,33.18
2025-01-12 14:53:14,644,643.78,33.32
2025-01-12 14:53:14,644,643.88,33.32
2025-01-12 14:53:14,643,643.46,33.18
2025-01-12 14:53:14,644,643.60,33.32
2025-01-12 14:53:14,643,643.39,33.18
2025-01-12 14:53:14,644,643.66,33.32
2025-01-12 14:53:14,642,642.91,33.04
2025-01-12 14:53:14,643,642.88,33.18
2025-01-12 14:53:14,644,643.34,33.32
2025-01-12 14:53:14,644,643.68,33.32
2025-01-12 14:53:14,643,643.35,33.18
2025-01-12 14:53:14,643,643.36,33.18
2025-01-12 14:53:14,643,643.20,33.18
2025-01-12 14:53:14,643,643.06,33.18
2025-01-12 14:53:14,644,643.25,33.32
2025-01-12 14:53:14,644,643.66,33.32
2025-01-12 14:53:14,643,643.53,33.18
2025-01-12 14:53:14,644,643.78,33.32
2025-01-12 14:53:14,643,643.45,33.18
2025-01-12 14:53:14,644,643.60,33.32
2025-01-12 14:53:14,644,643.71,33.32
2025-01-12 14:53:14,644,643.90,33.32
2025-01-12 14:53:14,644,644.00,33.32
2025-01-12 14:53:14,643,643.64,33.18
2025-01-12 14:53:14,644,643.70,33.32
2025-01-12 14:53:14,643,643.40,33.18
2025-01-12 14:53:14,643,643.11,33.18
2025-01-12 14:53:14,644,643.47,33.32
2025-01-12 14:53:14,643,643.35,33.18
2025-01-12 14:53:14,644,643.60,33.32
2025-01-12 14:53:14,643,643.41,33.18
2025-01-12 14:53:14,644,643.66,33.32
2025-01-12 14:53:14,643,643.39,33.18
2025-01-12 14:53:14,644,643.62,33.32
2025-01-12 14:53:14,644,643.75,33.32
2025-01-12 14:53:14,643,643.54,33.18
2025-01-12 14:53:14,643,643.21,33.18
2025-01-12 14:53:14,643,643.17,33.18
2025-01-12 14:53:14,643,642.98,33.18
2025-01-12 14:53:14,645,643.81,33.46
2025-01-12 14:53:14,644,643.95,33.32
2025-01-12 14:53:14,644,644.14,33.32
2025-01-12 14:53:14,644,644.17,33.32
2025-01-12 14:53:14,643,643.68,33.18
2025-01-12 14:53:14,643,643.21,33.18
2025-01-12 14:53:14,642,642.56,33.04
2025-01-12 14:53:14,644,643.06,33.32
2025-01-12 14:53:14,643,643.11,33.18
2025-01-12 14:53:14,644,643.51,33.32
2025-01-12 14:53:14,644,643.82,33.32
2025-01-12 14:53:14,643,643.65,33.18
2025-01-12 14:53:14,644,643.70,33.32
2025-01-12 14:53:14,643,643.41,33.18
2025-01-12 14:53:14,643,643.10,33.18
2025-01-12 14:53:14,643,643.05,33.18
2025-01-12 14:53:15,644,643.42,33.32
2025-01-12 14:53:15,645,644.14,33.46
2025-01-12 14:53:15,643,643.78,33.18
2025-01-12 14:53:15,643,643.46,33.18
2025-01-12 14:53:15,643,643.32,33.18
2025-01-12 14:53:15,644,643.48,33.32
2025-01-12 14:53:15,644,643.54,33.32
2025-01-12 14:53:15,643,643.36,33.18
2025-01-12 14:53:15,643,643.33,33.18
2025-01-12 14:53:15,642,642.85,33.04
2025-01-12 14:53:15,643,642.70,33.18
2025-01-12 14:53:15,643,642.70,33.18
2025-01-12 14:53:15,644,643.27,33.32
2025-01-12 14:53:15,644,643.72,33.32
2025-01-12 14:53:15,643,643.60,33.18
2025-01-12 14:53:15,643,643.34,33.18
2025-01-12 14:53:15,644,643.60,33.32
2025-01-12 14:53:15,644,643.65,33.32
2025-01-12 14:53:15,645,644.22,33.46
2025-01-12 14:53:15,644,644.24,33.32
2025-01-12 14:53:15,644,644.30,33.32
2025-01-12 14:53:15,645,644.59,33.46
2025-01-12 14:53:15,643,643.86,33.18
2025-01-12 14:53:15,644,643.76,33.32
2025-01-12 14:53:15,644,643.87,33.32
2025-01-12 14:53:15,644,643.94,33.32
2025-01-12 14:53:15,644,643.95,33.32
2025-01-12 14:53:15,643,643.58,33.18
2025-01-12 14:53:15,644,643.75,33.32
2025-01-12 14:53:15,644,643.89,33.32
2025-01-12 14:53:15,643,643.40,33.18
2025-01-12 14:53:15,644,643.65,33.32
2025-01-12 14:53:15,643,643.45,33.18
2025-01-12 14:53:15,644,643.66,33.32
2025-01-12 14:53:15,644,643.77,33.32
2025-01-12 14:53:15,644,643.90,33.32
2025-01-12 14:53:15,643,643.57,33.18
2025-01-12 14:53:15,644,643.78,33.32
2025-01-12 14:53:15,644,643.81,33.32
2025-01-12 14:53:15,644,643.91,33.32
2025-01-12 14:53:15,643,643.45,33.18
2025-01-12 14:53:15,644,643.77,33.32
2025-01-12 14:53:15,644,643.87,33.32
2025-01-12 14:53:15,645,644.34,33.46
2025-01-12 14:53:15,645,644.60,33.46
2025-01-12 14:53:15,644,644.54,33.32
2025-01-12 14:53:15,643,643.91,33.18
2025-01-12 14:53:15,643,643.45,33.18
2025-01-12 14:53:15,644,643.45,33.32
2025-01-12 14:53:15,641,642.31,32.90
2025-01-12 14:53:15,644,642.91,33.32
2025-01-12 14:53:15,644,643.52,33.32
2025-01-12 14:53:15,643,643.44,33.18
2025-01-12 14:53:15,644,643.61,33.32
2025-01-12 14:53:15,644,643.95,33.32
2025-01-12 14:53:15,644,643.99,33.32
2025-01-12 14:53:15,643,643.54,33.18
2025-01-12 14:53:15,643,643.15,33.18
2025-01-12 14:53:15,643,643.15,33.18
2025-01-12 14:53:15,642,642.57,33.04
2025-01-12 14:53:15,644,643.02,33.32
2025-01-12 14:53:15,644,643.54,33.32
2025-01-12 14:53:15,643,643.42,33.18
2025-01-12 14:53:15,644,643.72,33.32
2025-01-12 14:53:15,644,643.94,33.32
2025-01-12 14:53:15,644,643.95,33.32
2025-01-12 14:53:15,644,643.90,33.32
2025-01-12 14:53:15,643,643.51,33.18
2025-01-12 14:53:15,643,643.33,33.18
2025-01-12 14:53:15,643,643.11,33.18
2025-01-12 14:53:15,644,643.36,33.32
2025-01-12 14:53:15,644,643.66,33.32
2025-01-12 14:53:15,643,643.48,33.18
2025-01-12 14:53:15,644,643.77,33.32
2025-01-12 14:53:15,644,643.94,33.32
2025-01-12 14:53:15,644,643.89,33.32
2025-01-12 14:53:15,644,643.89,33.32
2025-01-12 14:53:15,648,645.72,33.88
2025-01-12 14:53:15,643,644.78,33.18
2025-01-12 14:53:15,643,644.02,33.18
2025-01-12 14:53:15,643,643.45,33.18
2025-01-12 14:53:15,643,643.21,33.18
2025-01-12 14:53:15,644,643.12,33.32
2025-01-12 14:53:16,644,643.52,33.32
2025-01-12 14:53:16,644,643.92,33.32
2025-01-12 14:53:16,643,643.89,33.18
2025-01-12 14:53:16,643,643.34,33.18
2025-01-12 14:53:16,644,643.52,33.32
2025-01-12 14:53:16,645,644.09,33.46
2025-01-12 14:53:16,644,644.07,33.32
2025-01-12 14:53:16,643,643.76,33.18
2025-01-12 14:53:16,643,643.50,33.18
2025-01-12 14:53:16,643,643.21,33.18
2025-01-12 14:53:16,644,643.31,33.32
2025-01-12 14:53:16,643,643.12,33.18
2025-01-12 14:53:16,643,643.18,33.18
2025-01-12 14:53:16,643,643.22,33.18
2025-01-12 14:53:16,643,643.12,33.18
2025-01-12 14:53:16,645,643.80,33.46
2025-01-12 14:53:16,643,643.53,33.18
2025-01-12 14:53:16,643,643.35,33.18
2025-01-12 14:53:16,644,643.70,33.32
2025-01-12 14:53:16,643,643.40,33.18
2025-01-12 14:53:16,644,643.48,33.32
2025-01-12 14:53:16,644,643.72,33.32
2025-01-12 14:53:16,644,643.94,33.32
2025-01-12 14:53:16,644,644.07,33.32
2025-01-12 14:53:16,643,643.58,33.18
2025-01-12 14:53:16,644,643.70,33.32
2025-01-12 14:53:16,644,643.83,33.32
2025-01-12 14:53:16,644,643.83,33.32
2025-01-12 14:53:16,644,643.95,33.32
2025-01-12 14:53:16,644,644.06,33.32
2025-01-12 14:53:16,644,644.05,33.32
2025-01-12 14:53:16,644,644.01,33.32
2025-01-12 14:53:16,644,643.94,33.32
2025-01-12 14:53:16,643,643.57,33.18
2025-01-12 14:53:16,643,643.28,33.18
2025-01-12 14:53:16,644,643.53,33.32
2025-01-12 14:53:16,643,643.28,33.18
2025-01-12 14:53:16,644,643.55,33.32
2025-01-12 14:53:16,644,643.83,33.32
2025-01-12 14:53:16,644,644.01,33.32
2025-01-12 14:53:16,644,644.01,33.32
2025-01-12 14:53:16,643,643.58,33.18
2025-01-12 14:53:16,643,643.27,33.18
2025-01-12 14:53:16,644,643.54,33.32
2025-01-12 14:53:16,644,643.65,33.32
2025-01-12 14:53:16,644,643.84,33.32
2025-01-12 14:53:16,643,643.58,33.18
2025-01-12 14:53:16,644,643.82,33.32
2025-01-12 14:53:16,643,643.45,33.18
2025-01-12 14:53:16,643,643.12,33.18
2025-01-12 14:53:16,643,642.98,33.18
2025-01-12 14:53:16,641,642.20,32.90
2025-01-12 14:53:16,643,642.41,33.18
2025-01-12 14:53:16,644,643.08,33.32
2025-01-12 14:53:16,644,643.51,33.32
2025-01-12 14:53:16,643,643.43,33.18
2025-01-12 14:53:16,643,643.41,33.18
2025-01-12 14:53:16,644,643.69,33.32
2025-01-12 14:53:16,644,643.73,33.32
2025-01-12 14:53:16,643,643.23,33.18
2025-01-12 14:53:16,643,643.22,33.18
2025-01-12 14:53:16,643,643.21,33.18
2025-01-12 14:53:16,643,643.05,33.18
2025-01-12 14:53:16,645,643.75,33.46
2025-01-12 14:53:16,643,643.52,33.18
2025-01-12 14:53:16,645,644.28,33.46
2025-01-12 14:53:16,643,643.85,33.18
2025-01-12 14:53:16,644,643.90,33.32
2025-01-12 14:53:16,645,644.23,33.46
2025-01-12 14:53:16,644,644.20,33.32
2025-01-12 14:53:16,647,645.33,33.74
2025-01-12 14:53:16,644,645.06,33.32
2025-01-12 14:53:16,643,644.15,33.18
2025-01-12 14:53:16,644,644.03,33.32
2025-01-12 14:53:16,644,643.87,33.32
2025-01-12 14:53:16,643,643.27,33.18
2025-01-12 14:53:16,644,643.56,33.32
2025-01-12 14:53:16,644,643.85,33.32
2025-01-12 14:53:16,644,644.14,33.32
2025-01-12 14:53:16,644,643.95,33.32
2025-01-12 14:53:16,643,643.57,33.18
2025-01-12 14:53:16,646,644.62,33.60
2025-01-12 14:53:16,644,644.41,33.32
2025-01-12 14:53:17,644,644.20,33.32
2025-01-12 14:53:17,643,643.72,33.18
2025-01-12 14:53:17,643,643.45,33.18
2025-01-12 14:53:17,644,643.45,33.32
2025-01-12 14:53:17,643,643.19,33.18
2025-01-12 14:53:17,645,643.90,33.46
2025-01-12 14:53:17,644,644.25,33.32
2025-01-12 14:53:17,643,643.76,33.18
2025-01-12 14:53:17,644,643.82,33.32
2025-01-12 14:53:17,644,643.88,33.32
2025-01-12 14:53:17,644,643.82,33.32
2025-01-12 14:53:17,644,643.90,33.32
2025-01-12 14:53:17,643,643.56,33.18
2025-01-12 14:53:17,644,643.82,33.32
2025-01-12 14:53:17,644,643.83,33.32
2025-01-12 14:53:17,644,643.83,33.32
2025-01-12 14:53:17,644,643.95,33.32
2025-01-12 14:53:17,643,643.63,33.18
2025-01-12 14:53:17,644,643.76,33.32
2025-01-12 14:53:17,644,643.83,33.32
2025-01-12 14:53:17,644,643.83,33.32
2025-01-12 14:53:17,644,643.95,33.32
2025-01-12 14:53:17,643,643.63,33.18
2025-01-12 14:53:17,644,643.76,33.32
2025-01-12 14:53:17,647,645.12,33.74
2025-01-12 14:53:17,643,644.28,33.18
2025-01-12 14:53:17,644,644.20,33.32
2025-01-12 14:53:17,643,643.76,33.18
2025-01-12 14:53:17,643,643.39,33.18
2025-01-12 14:53:17,644,643.29,33.32
2025-01-12 14:53:17,643,643.13,33.18
2025-01-12 14:53:17,644,643.58,33.32
2025-01-12 14:53:17,643,643.60,33.18
2025-01-12 14:53:17,643,643.23,33.18
2025-01-12 14:53:17,644,643.53,33.32
2025-01-12 14:53:17,643,643.29,33.18
2025-01-12 14:53:17,644,643.54,33.32
2025-01-12 14:53:17,644,643.84,33.32
2025-01-12 14:53:17,644,643.95,33.32
2025-01-12 14:53:17,644,644.01,33.32
2025-01-12 14:53:17,643,643.58,33.18
2025-01-12 14:53:17,644,643.70,33.32
2025-01-12 14:53:17,644,643.83,33.32
2025-01-12 14:53:17,643,643.40,33.18
2025-01-12 14:53:17,644,643.65,33.32
2025-01-12 14:53:17,643,643.45,33.18
2025-01-12 14:53:17,644,643.66,33.32
2025-01-12 14:53:17,644,643.77,33.32
2025-01-12 14:53:17,643,643.47,33.18
2025-01-12 14:53:17,644,643.71,33.32
2025-01-12 14:53:17,644,643.89,33.32
2025-01-12 14:53:17,644,643.88,33.32
2025-01-12 14:53:17,644,643.95,33.32
2025-01-12 14:53:17,644,644.00,33.32
2025-01-12 14:53:17,644,644.05,33.32
2025-01-12 14:53:17,643,643.58,33.18
2025-01-12 14:53:17,644,643.65,33.32
2025-01-12 14:53:17,646,644.68,33.60
2025-01-12 14:53:17,643,644.05,33.18
2025-01-12 14:53:17,645,644.45,33.46
2025-01-12 14:53:17,644,644.38,33.32
2025-01-12 14:53:17,642,643.38,33.04
2025-01-12 14:53:17,643,642.92,33.18
2025-01-12 14:53:17,643,642.87,33.18
2025-01-12 14:53:17,643,642.86,33.18
2025-01-12 14:53:17,644,643.40,33.32
2025-01-12 14:53:17,644,643.72,33.32
2025-01-12 14:53:17,643,643.64,33.18
2025-01-12 14:53:17,644,643.79,33.32
2025-01-12 14:53:17,642,642.95,33.04
2025-01-12 14:53:17,644,643.31,33.32
2025-01-12 14:53:17,644,643.53,33.32
2025-01-12 14:53:17,643,643.36,33.18
2025-01-12 14:53:17,644,643.65,33.32
2025-01-12 14:53:17,644,643.95,33.32
2025-01-12 14:53:17,643,643.51,33.18
2025-01-12 14:53:17,643,643.24,33.18
2025-01-12 14:53:17,644,643.46,33.32
2025-01-12 14:53:17,644,643.77,33.32
2025-01-12 14:53:17,644,643.85,33.32
2025-01-12 14:53:17,644,643.95,33.32
2025-01-12 14:53:17,644,644.12,33.32
2025-01-12 14:53:18,643,643.63,33.18
2025-01-12 14:53:18,643,643.22,33.18
2025-01-12 14:53:18,644,643.46,33.32
2025-01-12 14:53:18,643,643.28,33.18
2025-01-12 14:53:18,643,643.12,33.18
2025-01-12 14:53:18,644,643.54,33.32
2025-01-12 14:53:18,643,643.40,33.18
2025-01-12 14:53:18,644,643.61,33.32
2025-01-12 14:53:18,642,642.91,33.04
2025-01-12 14:53:18,642,642.51,33.04
2025-01-12 14:53:18,644,643.06,33.32
2025-01-12 14:53:18,644,643.44,33.32
2025-01-12 14:53:18,650,646.25,34.17
2025-01-12 14:53:18,640,644.05,32.77
2025-01-12 14:53:18,641,642.80,32.90
2025-01-12 14:53:18,643,642.71,33.18
2025-01-12 14:53:18,642,642.11,33.04
2025-01-12 14:53:18,644,642.20,33.32
2025-01-12 14:53:18,645,643.75,33.46
2025-01-12 14:53:18,643,643.94,33.18
2025-01-12 14:53:18,643,643.99,33.18
2025-01-12 14:53:18,644,643.58,33.32
2025-01-12 14:53:18,643,643.26,33.18
2025-01-12 14:53:18,645,643.87,33.46
2025-01-12 14:53:18,644,643.94,33.32
2025-01-12 14:53:18,643,643.75,33.18
2025-01-12 14:53:18,643,643.45,33.18
2025-01-12 14:53:18,640,641.87,32.77
2025-01-12 14:53:18,643,642.05,33.18
2025-01-12 14:53:18,644,642.78,33.32
2025-01-12 14:53:18,644,643.34,33.32
2025-01-12 14:53:18,643,643.43,33.18
2025-01-12 14:53:18,644,643.97,33.32
2025-01-12 14:53:18,644,644.03,33.32
2025-01-12 14:53:18,643,643.49,33.18
2025-01-12 14:53:18,644,643.41,33.32
2025-01-12 14:53:18,643,643.39,33.18
2025-01-12 14:53:18,646,644.52,33.60
2025-01-12 14:53:18,643,643.92,33.18
2025-01-12 14:53:18,644,643.97,33.32
2025-01-12 14:53:18,643,643.59,33.18
2025-01-12 14:53:18,642,642.93,33.04
2025-01-12 14:53:18,643,642.61,33.18
2025-01-12 14:53:18,643,642.78,33.18
2025-01-12 14:53:18,644,643.24,33.32
2025-01-12 14:53:18,644,643.81,33.32
2025-01-12 14:53:18,644,643.96,33.32
2025-01-12 14:53:18,644,644.12,33.32
2025-01-12 14:53:18,643,643.64,33.18
2025-01-12 14:53:18,644,643.64,33.32
2025-01-12 14:53:18,643,643.33,33.18
2025-01-12 14:53:18,642,642.68,33.04
2025-01-12 14:53:18,644,643.18,33.32
2025-01-12 14:53:18,644,643.60,33.32
2025-01-12 14:53:18,645,644.22,33.46
2025-01-12 14:53:18,644,644.25,33.32
2025-01-12 14:53:18,643,643.87,33.18
2025-01-12 14:53:18,644,643.92,33.32
2025-01-12 14:53:18,644,643.83,33.32
2025-01-12 14:53:18,643,643.28,33.18
2025-01-12 14:53:18,645,644.03,33.46
2025-01-12 14:53:18,643,643.73,33.18
2025-01-12 14:53:18,643,643.47,33.18
2025-01-12 14:53:18,644,643.58,33.32
2025-01-12 14:53:18,643,643.34,33.18
2025-01-12 14:53:18,643,643.11,33.18
2025-01-12 14:53:18,644,643.49,33.32
2025-01-12 14:53:18,644,643.76,33.32
2025-01-12 14:53:18,643,643.54,33.18
2025-01-12 14:53:18,643,643.23,33.18
2025-01-12 14:53:18,642,642.72,33.04
2025-01-12 14:53:18,641,641.90,32.90
2025-01-12 14:53:18,642,641.69,33.04
2025-01-12 14:53:18,644,642.61,33.32
2025-01-12 14:53:18,643,642.90,33.18
2025-01-12 14:53:18,643,643.10,33.18
2025-01-12 14:53:18,642,642.80,33.04
2025-01-12 14:53:18,643,642.94,33.18
2025-01-12 14:53:18,644,643.19,33.32
2025-01-12 14:53:18,644,643.45,33.32
2025-01-12 14:53:19,643,643.35,33.18
2025-01-12 14:53:19,644,643.84,33.32
2025-01-12 14:53:19,643,643.50,33.18
